序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
2317,002127,南极电商,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润亏损:700万元至1,300万元,同比上年下降:110.2%至118.95%。",-10000000.0,-114.575,"公司预计归属于上市公司股东的净利润以及扣除非经常性损益后的净利润同比下滑,主要系公司自营转型期间短期战略性加大了品牌的推广投入,主要为分众传媒的梯媒合作的费用分摊及投流营销推广,从而导致销售费用同比大幅增加,对短期利润形成一定压力,但较2024年度销售费用占比已收窄,后续随着公司业务规模的增长与费用管控措施的优化,盈利能力有望逐步改善。",首亏,68596400.0,2025-07-15
2318,002122,ST汇洲,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:1,500万元至2,200万元,同比上年下降:61.55%至73.78%,同比上年降低3,521万元至4,221万元。",18500000.0,-67.665,"1、2025年1-6月,公司预计实现归属于上市公司股东的净利润为1,500万元至2,200万元,相比上年同期减少3,521万元至4,221万元,主要原因为报告期内公司持有的金融资产预计可实现公允价值变动损益为97万元至137万元,相比上年同期减少6,009万元至6,049万元。经初步评估,报告期内公司所投资的PE项目未发生明显估值变化,而上年同期公司所投资的PE项目因发生新的融资而估值增加,导致公司确认的公允价值变动损益较多。2、报告期内,公司高端装备制造业务和大模型数据服务业务发展良好,预计整体实现营业收入5.4亿元至5.5亿元,较去年同期增长约17%~20%。",预减,57210000.0,2025-07-15
2319,002122,ST汇洲,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:1,450万元至2,100万元,同比上年下降:59.63%至72.13%。",17750000.0,-65.88,"1、2025年1-6月,公司预计实现归属于上市公司股东的净利润为1,500万元至2,200万元,相比上年同期减少3,521万元至4,221万元,主要原因为报告期内公司持有的金融资产预计可实现公允价值变动损益为97万元至137万元,相比上年同期减少6,009万元至6,049万元。经初步评估,报告期内公司所投资的PE项目未发生明显估值变化,而上年同期公司所投资的PE项目因发生新的融资而估值增加,导致公司确认的公允价值变动损益较多。2、报告期内,公司高端装备制造业务和大模型数据服务业务发展良好,预计整体实现营业收入5.4亿元至5.5亿元,较去年同期增长约17%~20%。",预减,52020000.0,2025-07-15
2320,002122,ST汇洲,营业收入,"预计2025年1-6月营业收入:54,000万元至55,000万元,同比上年增长:17%至20%。",545000000.0,18.5,"1、2025年1-6月,公司预计实现归属于上市公司股东的净利润为1,500万元至2,200万元,相比上年同期减少3,521万元至4,221万元,主要原因为报告期内公司持有的金融资产预计可实现公允价值变动损益为97万元至137万元,相比上年同期减少6,009万元至6,049万元。经初步评估,报告期内公司所投资的PE项目未发生明显估值变化,而上年同期公司所投资的PE项目因发生新的融资而估值增加,导致公司确认的公允价值变动损益较多。2、报告期内,公司高端装备制造业务和大模型数据服务业务发展良好,预计整体实现营业收入5.4亿元至5.5亿元,较去年同期增长约17%~20%。",略增,459410000.0,2025-07-15
2321,002122,ST汇洲,每股收益,预计2025年1-6月每股收益盈利:0.0075元至0.011元。,0.00925,,"1、2025年1-6月,公司预计实现归属于上市公司股东的净利润为1,500万元至2,200万元,相比上年同期减少3,521万元至4,221万元,主要原因为报告期内公司持有的金融资产预计可实现公允价值变动损益为97万元至137万元,相比上年同期减少6,009万元至6,049万元。经初步评估,报告期内公司所投资的PE项目未发生明显估值变化,而上年同期公司所投资的PE项目因发生新的融资而估值增加,导致公司确认的公允价值变动损益较多。2、报告期内,公司高端装备制造业务和大模型数据服务业务发展良好,预计整体实现营业收入5.4亿元至5.5亿元,较去年同期增长约17%~20%。",预减,0.0286,2025-07-15
2322,002121,科陆电子,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:17,500万元至22,500万元,同比上年增长:541.13%至667.16%。",200000000.0,604.145,"公司业绩变动主要原因如下:1、报告期内,随着海外储能订单陆续交付,营业收入同比增长。2、2024年上半年因埃及镑汇率大幅下跌产生汇兑损失人民币10,364.02万元,本报告期埃及镑汇率相对平稳,财务费用同比减少。3、本报告期公司经营业绩扭亏为盈,所得税费用同比增加。",扭亏,-39671100.0,2025-07-15
2323,002121,科陆电子,营业收入,"预计2025年1-6月营业收入:250,000万元至260,000万元。",2550000000.0,33.435,"公司业绩变动主要原因如下:1、报告期内,随着海外储能订单陆续交付,营业收入同比增长。2、2024年上半年因埃及镑汇率大幅下跌产生汇兑损失人民币10,364.02万元,本报告期埃及镑汇率相对平稳,财务费用同比减少。3、本报告期公司经营业绩扭亏为盈,所得税费用同比增加。",略增,1911081800.0,2025-07-15
2324,002121,科陆电子,每股收益,预计2025年1-6月每股收益盈利:0.1054元至0.1355元。,0.12045,,"公司业绩变动主要原因如下:1、报告期内,随着海外储能订单陆续交付,营业收入同比增长。2、2024年上半年因埃及镑汇率大幅下跌产生汇兑损失人民币10,364.02万元,本报告期埃及镑汇率相对平稳,财务费用同比减少。3、本报告期公司经营业绩扭亏为盈,所得税费用同比增加。",扭亏,-0.0239,2025-07-15
2325,002121,科陆电子,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:13,000万元至16,500万元,同比上年增长:220.48%至252.92%。",147500000.0,236.7,"公司业绩变动主要原因如下:1、报告期内,随着海外储能订单陆续交付,营业收入同比增长。2、2024年上半年因埃及镑汇率大幅下跌产生汇兑损失人民币10,364.02万元,本报告期埃及镑汇率相对平稳,财务费用同比减少。3、本报告期公司经营业绩扭亏为盈,所得税费用同比增加。",扭亏,-107902400.0,2025-07-15
2326,002114,罗平锌电,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润亏损:6,000万元至7,000万元,同比上年下降:1135.13%至1340.98%。",-65000000.0,-1238.055,"一是报告期受原料市场影响,冶炼板块计划性调产检修,使得本期的产品产量和销量均同比减少,导致单位固定成本上升,且报告期锌产品价格呈下降趋势,使得后点价销售锌锭产生反向影响,导致锌产品毛利率下降;二是报告期贵州三家子公司受历史越界开采影响,受到当地监管部门处罚,导致营业外支出增加,同时受金坡采矿权证到期停产,导致锌精矿产量同比减少;三是报告期因产品市场价格下降,期末计提存货跌价准备增加,同时期末未点价锌锭确认浮动亏损增加。综上原因共同导致本报告期归属于上市公司股东的净利润为负,且亏损同比增加。",增亏,-4857800.0,2025-07-15
2327,002114,罗平锌电,每股收益,预计2025年1-6月每股收益亏损:0.27元至0.3元。,-0.285,,"一是报告期受原料市场影响,冶炼板块计划性调产检修,使得本期的产品产量和销量均同比减少,导致单位固定成本上升,且报告期锌产品价格呈下降趋势,使得后点价销售锌锭产生反向影响,导致锌产品毛利率下降;二是报告期贵州三家子公司受历史越界开采影响,受到当地监管部门处罚,导致营业外支出增加,同时受金坡采矿权证到期停产,导致锌精矿产量同比减少;三是报告期因产品市场价格下降,期末计提存货跌价准备增加,同时期末未点价锌锭确认浮动亏损增加。综上原因共同导致本报告期归属于上市公司股东的净利润为负,且亏损同比增加。",首亏,0.01,2025-07-15
2328,002114,罗平锌电,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润亏损:8,700万元至9,700万元,同比上年下降:3746.42%至4165.55%。",-92000000.0,-3955.985,"一是报告期受原料市场影响,冶炼板块计划性调产检修,使得本期的产品产量和销量均同比减少,导致单位固定成本上升,且报告期锌产品价格呈下降趋势,使得后点价销售锌锭产生反向影响,导致锌产品毛利率下降;二是报告期贵州三家子公司受历史越界开采影响,受到当地监管部门处罚,导致营业外支出增加,同时受金坡采矿权证到期停产,导致锌精矿产量同比减少;三是报告期因产品市场价格下降,期末计提存货跌价准备增加,同时期末未点价锌锭确认浮动亏损增加。综上原因共同导致本报告期归属于上市公司股东的净利润为负,且亏损同比增加。",首亏,2385900.0,2025-07-15
2329,002109,ST兴化,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润亏损:18,000万元至21,000万元。",-195000000.0,24.745,"2025年上半年,公司主要产品销售价格仍处于低位,市场需求仍然不足,但受主要原材料价格下降等综合因素的影响,上半年公司经营业绩有所回升,但公司整体效益仍处于亏损状态。",减亏,-259120200.0,2025-07-15
2330,002109,ST兴化,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润亏损:18,000万元至21,000万元。",-195000000.0,21.85,"2025年上半年,公司主要产品销售价格仍处于低位,市场需求仍然不足,但受主要原材料价格下降等综合因素的影响,上半年公司经营业绩有所回升,但公司整体效益仍处于亏损状态。",减亏,-249520500.0,2025-07-15
2331,002109,ST兴化,每股收益,预计2025年1-6月每股收益亏损:0.141元至0.1645元。,-0.15275,,"2025年上半年,公司主要产品销售价格仍处于低位,市场需求仍然不足,但受主要原材料价格下降等综合因素的影响,上半年公司经营业绩有所回升,但公司整体效益仍处于亏损状态。",减亏,-0.203,2025-07-15
